order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
7880,4558,80,1,1675.76,20.0,1340.61
7881,4559,251,1,118.08,0.0,118.08
7882,4559,424,1,1606.31,0.0,1606.31
7883,4560,187,1,369.55,0.0,369.55
7884,4561,170,1,300.25,5.0,285.24
7885,4562,275,1,44.52,0.0,44.52
7886,4562,465,1,1159.08,0.0,1159.08
7887,4563,396,1,53.99,0.0,53.99
7888,4564,15,2,286.6,0.0,573.2
7889,4564,93,1,80.91,0.0,80.91
7890,4564,90,2,668.91,0.0,1337.82
7891,4565,44,3,1383.23,0.0,4149.69
7892,4565,4,1,442.16,0.0,442.16
7893,4565,143,1,27.44,5.0,26.07
7894,4566,264,1,138.07,15.0,117.36
7895,4566,187,2,369.55,5.0,702.14
7896,4567,376,1,593.69,5.0,564.01
7897,4568,243,2,328.94,0.0,657.88
7898,4569,471,1,10.12,5.0,9.61
7899,4570,404,1,479.85,20.0,383.88
7900,4570,205,1,91.75,10.0,82.58
7901,4571,338,2,526.25,10.0,947.25
7902,4571,260,1,379.68,10.0,341.71
7903,4571,200,2,9.05,10.0,16.29
7904,4572,143,1,27.44,0.0,27.44
7905,4572,410,2,184.94,15.0,314.4
7906,4573,116,1,203.48,0.0,203.48
7907,4573,296,3,549.1,0.0,1647.3
7908,4574,164,1,64.44,15.0,54.77
7909,4574,210,2,265.76,10.0,478.37
7910,4575,491,1,196.34,0.0,196.34
7911,4576,4,1,442.16,0.0,442.16
7912,4577,111,1,166.54,10.0,149.89
7913,4577,114,1,95.77,10.0,86.19
7914,4578,480,1,29.17,0.0,29.17
7915,4578,95,1,777.95,10.0,700.16
7916,4579,256,3,478.39,0.0,1435.17
7917,4579,350,1,1207.64,10.0,1086.88
7918,4579,297,1,324.66,0.0,324.66
7919,4580,332,2,1326.91,10.0,2388.44
7920,4581,144,1,69.2,10.0,62.28
7921,4581,116,1,203.48,10.0,183.13
7922,4581,407,1,90.03,5.0,85.53
7923,4581,27,1,400.72,0.0,400.72
7924,4582,259,1,1032.64,5.0,981.01
7925,4582,273,3,305.42,0.0,916.26
7926,4583,350,2,1207.64,0.0,2415.28
7927,4583,306,4,116.99,5.0,444.56
7928,4584,244,1,246.23,5.0,233.92
7929,4584,415,1,120.44,10.0,108.4
7930,4585,236,1,198.33,0.0,198.33
7931,4585,93,1,80.91,0.0,80.91
7932,4585,41,1,342.91,15.0,291.47
7933,4586,189,1,48.54,5.0,46.11
7934,4587,145,2,926.77,20.0,1482.83
7935,4587,48,1,357.53,0.0,357.53
7936,4588,149,1,1158.39,10.0,1042.55
7937,4588,449,1,308.86,0.0,308.86
7938,4589,216,2,440.47,10.0,792.85
7939,4590,328,1,47.68,0.0,47.68
7940,4590,396,1,53.99,5.0,51.29
7941,4591,386,1,266.3,0.0,266.3
7942,4592,33,1,79.42,10.0,71.48
7943,4593,133,3,64.87,0.0,194.61
7944,4593,30,1,553.95,5.0,526.25
7945,4593,474,4,479.82,5.0,1823.32
7946,4594,172,3,12.51,10.0,33.78
7947,4594,324,1,577.27,0.0,577.27
7948,4594,19,2,11.45,15.0,19.46
7949,4594,281,1,1774.4,0.0,1774.4
7950,4595,364,1,1153.4,10.0,1038.06
7951,4595,396,3,53.99,0.0,161.97
7952,4595,467,2,22.29,15.0,37.89
7953,4595,460,1,42.11,20.0,33.69
7954,4596,125,1,46.97,0.0,46.97
7955,4597,487,1,191.3,10.0,172.17
7956,4597,222,1,36.24,10.0,32.62
7957,4598,48,1,357.53,10.0,321.78
7958,4599,151,1,166.98,5.0,158.63
7959,4600,205,1,91.75,20.0,73.4
7960,4600,221,2,1708.9,10.0,3076.02
7961,4601,48,1,357.53,0.0,357.53
7962,4602,55,1,108.5,5.0,103.07
7963,4603,489,2,134.09,15.0,227.95
7964,4603,69,1,479.01,20.0,383.21
7965,4603,189,1,48.54,5.0,46.11
7966,4604,242,3,1596.8,20.0,3832.32
7967,4604,244,1,246.23,0.0,246.23
7968,4604,368,2,609.87,0.0,1219.74
7969,4605,59,1,27.13,0.0,27.13
7970,4605,281,1,1774.4,0.0,1774.4
7971,4606,326,1,15.74,20.0,12.59
7972,4606,467,1,22.29,0.0,22.29
7973,4606,248,1,237.56,0.0,237.56
7974,4607,273,1,305.42,0.0,305.42
7975,4608,351,1,61.54,5.0,58.46
7976,4609,397,1,222.3,20.0,177.84
7977,4610,446,1,331.72,0.0,331.72
7978,4611,255,1,1352.99,5.0,1285.34
7979,4611,52,1,299.19,15.0,254.31
7980,4611,130,1,450.99,0.0,450.99
7981,4611,378,1,43.56,10.0,39.2
7982,4612,77,1,1428.83,20.0,1143.06
7983,4612,422,1,251.83,10.0,226.65
7984,4612,387,1,83.3,10.0,74.97
7985,4613,304,1,311.95,5.0,296.35
7986,4614,434,1,59.76,0.0,59.76
7987,4615,188,1,293.39,10.0,264.05
7988,4615,141,3,424.94,10.0,1147.34
7989,4616,298,1,274.34,0.0,274.34
7990,4617,146,1,51.4,5.0,48.83
7991,4617,357,3,1741.76,15.0,4441.49
7992,4618,198,2,1382.6,15.0,2350.42
7993,4619,20,1,243.98,0.0,243.98
7994,4619,244,1,246.23,0.0,246.23
7995,4619,432,2,19.33,0.0,38.66
7996,4620,433,4,235.65,5.0,895.47
7997,4621,207,1,53.84,10.0,48.46
7998,4622,327,1,682.08,15.0,579.77
7999,4622,202,1,1656.03,5.0,1573.23
8000,4623,486,2,264.9,0.0,529.8
8001,4623,179,1,334.7,5.0,317.96
8002,4623,174,2,277.37,5.0,527.0
8003,4624,303,1,244.84,5.0,232.6
8004,4625,388,1,1665.23,10.0,1498.71
8005,4626,237,3,529.6,5.0,1509.36
8006,4627,343,2,272.54,0.0,545.08
8007,4628,483,1,641.65,0.0,641.65
8008,4628,266,1,157.02,5.0,149.17
8009,4628,148,1,191.4,5.0,181.83
8010,4629,304,1,311.95,5.0,296.35
8011,4629,226,1,64.71,5.0,61.47
8012,4629,362,1,420.01,0.0,420.01
8013,4630,309,1,362.66,20.0,290.13
8014,4630,360,1,27.46,0.0,27.46
8015,4631,60,1,95.0,0.0,95.0
8016,4632,372,1,542.48,5.0,515.36
8017,4633,13,1,190.21,0.0,190.21
8018,4634,132,1,27.91,10.0,25.12
8019,4634,273,1,305.42,0.0,305.42
8020,4635,409,1,79.83,0.0,79.83
8021,4636,75,2,914.8,0.0,1829.6
8022,4636,259,1,1032.64,0.0,1032.64
8023,4637,194,1,234.44,0.0,234.44
8024,4638,491,1,196.34,0.0,196.34
8025,4639,174,4,277.37,5.0,1054.01
8026,4640,273,1,305.42,5.0,290.15
8027,4641,250,2,197.58,0.0,395.16
8028,4642,15,1,286.6,0.0,286.6
8029,4642,264,2,138.07,0.0,276.14
8030,4643,128,1,279.46,0.0,279.46
8031,4644,328,2,47.68,10.0,85.82
8032,4645,141,2,424.94,15.0,722.4
8033,4645,174,2,277.37,15.0,471.53
8034,4646,71,1,952.12,5.0,904.51
8035,4646,7,1,271.34,5.0,257.77
8036,4646,39,2,1763.51,0.0,3527.02
8037,4647,138,1,635.55,0.0,635.55
8038,4647,224,1,194.13,10.0,174.72
8039,4648,459,3,57.57,10.0,155.44
8040,4648,190,2,89.57,0.0,179.14
8041,4649,210,1,265.76,0.0,265.76
8042,4650,184,1,474.32,0.0,474.32
8043,4651,486,1,264.9,10.0,238.41
8044,4651,481,1,106.76,10.0,96.08
8045,4652,369,3,127.46,15.0,325.02
8046,4653,353,2,153.18,0.0,306.36
8047,4653,256,1,478.39,0.0,478.39
8048,4653,149,3,1158.39,0.0,3475.17
8049,4653,45,2,74.84,0.0,149.68
8050,4654,28,1,1420.93,0.0,1420.93
8051,4655,445,1,475.6,10.0,428.04
8052,4655,372,4,542.48,0.0,2169.92
8053,4656,328,2,47.68,0.0,95.36
8054,4657,188,1,293.39,10.0,264.05
8055,4657,488,1,937.16,10.0,843.44
8056,4658,157,2,1461.43,10.0,2630.57
8057,4659,370,1,543.4,15.0,461.89
8058,4660,66,1,299.9,0.0,299.9
8059,4661,25,1,386.15,15.0,328.23
8060,4662,14,1,273.5,0.0,273.5
8061,4662,304,2,311.95,0.0,623.9
8062,4663,236,2,198.33,15.0,337.16
8063,4663,138,2,635.55,15.0,1080.44
8064,4664,162,2,1320.38,5.0,2508.72
8065,4665,351,1,61.54,5.0,58.46
8066,4666,288,3,61.31,0.0,183.93
8067,4667,396,3,53.99,10.0,145.77
8068,4667,162,1,1320.38,10.0,1188.34
8069,4667,138,1,635.55,5.0,603.77
8070,4668,203,2,478.27,5.0,908.71
8071,4668,167,1,1526.15,10.0,1373.54
8072,4669,74,1,429.0,5.0,407.55
8073,4670,179,1,334.7,10.0,301.23
8074,4670,374,1,343.78,5.0,326.59
8075,4671,124,1,22.2,0.0,22.2
8076,4672,490,1,289.87,20.0,231.9
8077,4672,391,1,141.11,20.0,112.89
8078,4673,260,1,379.68,0.0,379.68
8079,4673,257,1,26.68,0.0,26.68
8080,4674,411,2,444.76,10.0,800.57
8081,4675,69,3,479.01,0.0,1437.03
8082,4676,488,1,937.16,0.0,937.16
8083,4676,87,2,399.6,15.0,679.32
8084,4677,108,2,20.08,5.0,38.15
8085,4678,280,1,60.79,10.0,54.71
8086,4679,420,1,272.81,0.0,272.81
8087,4680,332,2,1326.91,10.0,2388.44
8088,4681,489,1,134.09,15.0,113.98
8089,4682,180,2,13.89,5.0,26.39
8090,4682,19,1,11.45,10.0,10.3
8091,4682,232,1,60.82,15.0,51.7
8092,4682,163,2,336.08,0.0,672.16
8093,4683,318,3,61.23,5.0,174.51
8094,4684,304,2,311.95,0.0,623.9
8095,4684,404,1,479.85,0.0,479.85
8096,4685,264,1,138.07,0.0,138.07
8097,4685,294,1,370.51,5.0,351.98
8098,4685,257,1,26.68,5.0,25.35
8099,4686,401,2,370.32,0.0,740.64
8100,4686,251,1,118.08,0.0,118.08
8101,4687,231,1,1795.38,0.0,1795.38
8102,4687,410,1,184.94,0.0,184.94
8103,4687,97,1,336.7,10.0,303.03
8104,4687,113,1,98.29,5.0,93.38
8105,4688,422,2,251.83,5.0,478.48
8106,4689,491,1,196.34,10.0,176.71
8107,4690,367,1,874.04,5.0,830.34
8108,4691,378,1,43.56,5.0,41.38
8109,4692,424,1,1606.31,5.0,1525.99
8110,4692,462,1,75.57,0.0,75.57
8111,4692,75,2,914.8,0.0,1829.6
8112,4693,233,3,261.5,20.0,627.6
8113,4693,285,1,200.17,10.0,180.15
8114,4694,380,1,44.87,0.0,44.87
8115,4695,88,4,1025.09,0.0,4100.36
8116,4696,496,2,61.99,10.0,111.58
8117,4696,27,1,400.72,0.0,400.72
8118,4697,14,2,273.5,0.0,547.0
8119,4698,238,1,121.49,5.0,115.42
8120,4699,213,1,981.8,10.0,883.62
8121,4699,18,3,99.04,0.0,297.12
8122,4699,252,2,369.07,5.0,701.23
8123,4699,167,2,1526.15,5.0,2899.68
8124,4700,1,2,44.53,5.0,84.61
8125,4701,10,1,231.98,5.0,220.38
8126,4701,36,1,160.32,15.0,136.27
8127,4702,234,2,158.25,20.0,253.2
8128,4702,336,2,113.75,15.0,193.38
8129,4703,227,1,12.18,15.0,10.35
8130,4704,99,4,351.47,20.0,1124.7
8131,4705,106,1,158.41,0.0,158.41
8132,4705,57,3,319.09,0.0,957.27
8133,4705,144,1,69.2,10.0,62.28
8134,4706,143,2,27.44,5.0,52.14
8135,4706,75,1,914.8,10.0,823.32
8136,4707,352,2,133.86,5.0,254.33
8137,4707,488,1,937.16,0.0,937.16
8138,4708,329,1,61.87,10.0,55.68
8139,4709,84,1,930.57,0.0,930.57
8140,4710,166,3,31.33,10.0,84.59
8141,4711,126,1,206.32,15.0,175.37
8142,4712,482,1,171.46,10.0,154.31
8143,4712,36,1,160.32,0.0,160.32
8144,4713,444,2,147.04,5.0,279.38
8145,4713,498,4,42.02,10.0,151.27
8146,4713,362,2,420.01,0.0,840.02
8147,4714,349,1,627.96,0.0,627.96
8148,4714,452,2,15.42,0.0,30.84
8149,4714,382,1,37.3,0.0,37.3
8150,4715,200,3,9.05,10.0,24.44
8151,4716,183,2,407.62,10.0,733.72
8152,4716,213,1,981.8,5.0,932.71
8153,4716,58,1,483.38,10.0,435.04
8154,4716,307,3,1556.49,10.0,4202.52
8155,4717,380,2,44.87,10.0,80.77
8156,4717,361,2,227.26,10.0,409.07
8157,4717,353,1,153.18,5.0,145.52
8158,4718,241,1,21.23,15.0,18.05
8159,4719,80,3,1675.76,5.0,4775.92
8160,4720,404,1,479.85,0.0,479.85
8161,4720,191,1,567.65,0.0,567.65
8162,4721,412,4,740.24,0.0,2960.96
8163,4722,136,1,635.95,10.0,572.36
8164,4723,60,1,95.0,20.0,76.0
8165,4724,412,1,740.24,0.0,740.24
8166,4724,397,1,222.3,0.0,222.3
8167,4725,164,1,64.44,5.0,61.22
8168,4726,449,1,308.86,0.0,308.86
8169,4726,493,1,151.68,20.0,121.34
8170,4726,39,2,1763.51,5.0,3350.67
8171,4727,27,1,400.72,0.0,400.72
8172,4727,72,1,70.84,0.0,70.84
8173,4727,203,1,478.27,0.0,478.27
8174,4728,479,1,24.15,0.0,24.15
8175,4729,29,1,30.81,5.0,29.27
8176,4729,439,1,335.71,0.0,335.71
8177,4729,393,1,1653.2,0.0,1653.2
8178,4730,223,1,357.23,0.0,357.23
8179,4730,362,1,420.01,5.0,399.01
8180,4730,29,2,30.81,0.0,61.62
8181,4731,172,1,12.51,0.0,12.51
8182,4731,156,1,9.09,0.0,9.09
8183,4732,218,1,37.84,0.0,37.84
8184,4733,451,1,13.27,5.0,12.61
8185,4734,229,1,349.55,10.0,314.6
8186,4734,388,1,1665.23,20.0,1332.18
8187,4735,245,1,32.94,5.0,31.29
8188,4736,336,1,113.75,0.0,113.75
8189,4736,398,1,184.42,5.0,175.2
8190,4736,379,2,137.24,5.0,260.76
8191,4737,213,1,981.8,5.0,932.71
8192,4738,5,1,187.84,0.0,187.84
8193,4739,205,1,91.75,15.0,77.99
8194,4739,189,1,48.54,10.0,43.69
8195,4739,275,1,44.52,10.0,40.07
8196,4740,393,1,1653.2,0.0,1653.2
8197,4740,218,3,37.84,0.0,113.52
8198,4740,434,3,59.76,10.0,161.35
8199,4741,187,2,369.55,5.0,702.14
8200,4741,65,1,419.96,15.0,356.97
8201,4742,98,1,431.65,0.0,431.65
8202,4742,198,1,1382.6,0.0,1382.6
8203,4743,132,2,27.91,20.0,44.66
8204,4743,279,1,1452.24,0.0,1452.24
8205,4743,257,1,26.68,10.0,24.01
8206,4743,289,3,19.79,0.0,59.37
8207,4744,72,1,70.84,10.0,63.76
8208,4744,364,2,1153.4,5.0,2191.46
8209,4745,349,1,627.96,0.0,627.96
8210,4746,324,2,577.27,10.0,1039.09
8211,4746,238,1,121.49,0.0,121.49
8212,4747,439,1,335.71,15.0,285.35
8213,4747,80,1,1675.76,5.0,1591.97
8214,4747,198,1,1382.6,0.0,1382.6
8215,4748,475,2,66.33,15.0,112.76
8216,4749,236,1,198.33,0.0,198.33
8217,4749,204,1,40.56,15.0,34.48
8218,4750,291,1,45.69,0.0,45.69
8219,4751,459,2,57.57,5.0,109.38
8220,4752,446,3,331.72,10.0,895.64
8221,4753,276,1,786.26,0.0,786.26
8222,4754,377,1,378.29,5.0,359.38
8223,4754,194,1,234.44,0.0,234.44
8224,4754,321,1,625.61,0.0,625.61
8225,4755,285,1,200.17,5.0,190.16
8226,4755,500,1,558.27,0.0,558.27
8227,4755,478,3,91.06,0.0,273.18
8228,4756,169,2,68.34,0.0,136.68
8229,4756,358,1,230.46,10.0,207.41
8230,4757,135,1,54.69,0.0,54.69
8231,4758,459,2,57.57,15.0,97.87
8232,4758,179,1,334.7,5.0,317.96
8233,4759,217,1,304.35,20.0,243.48
8234,4760,84,1,930.57,5.0,884.04
8235,4761,33,1,79.42,0.0,79.42
8236,4762,353,1,153.18,0.0,153.18
8237,4763,276,1,786.26,5.0,746.95
8238,4764,269,1,637.31,15.0,541.71
8239,4765,359,2,353.04,0.0,706.08
8240,4765,12,2,449.69,5.0,854.41
8241,4765,183,2,407.62,5.0,774.48
8242,4766,493,2,151.68,10.0,273.02
8243,4767,314,1,407.48,20.0,325.98
8244,4767,197,4,371.77,15.0,1264.02
8245,4768,242,1,1596.8,0.0,1596.8
8246,4768,492,2,182.0,10.0,327.6
8247,4769,337,2,168.86,10.0,303.95
8248,4769,66,1,299.9,0.0,299.9
8249,4769,265,2,71.35,0.0,142.7
8250,4770,434,1,59.76,15.0,50.8
8251,4771,331,1,786.52,0.0,786.52
8252,4771,173,1,178.92,0.0,178.92
8253,4771,64,2,625.41,0.0,1250.82
8254,4772,54,1,1365.74,0.0,1365.74
8255,4772,12,1,449.69,5.0,427.21
8256,4773,138,2,635.55,0.0,1271.1
8257,4773,148,3,191.4,10.0,516.78
8258,4774,3,1,146.92,10.0,132.23
8259,4775,258,1,660.59,0.0,660.59
8260,4775,85,1,49.13,15.0,41.76
8261,4776,293,1,615.68,0.0,615.68
8262,4777,230,2,559.48,0.0,1118.96
8263,4777,199,3,44.93,5.0,128.05
8264,4777,382,3,37.3,0.0,111.9
8265,4777,133,2,64.87,0.0,129.74
8266,4778,390,1,291.33,15.0,247.63
8267,4779,189,1,48.54,10.0,43.69
8268,4779,128,4,279.46,15.0,950.16
8269,4779,378,3,43.56,0.0,130.68
8270,4780,372,1,542.48,0.0,542.48
8271,4780,245,1,32.94,0.0,32.94
8272,4780,86,1,219.75,10.0,197.78
8273,4781,269,1,637.31,10.0,573.58
8274,4782,137,1,907.33,5.0,861.96
8275,4783,495,1,391.6,5.0,372.02
8276,4784,44,1,1383.23,0.0,1383.23
8277,4785,5,1,187.84,5.0,178.45
8278,4786,287,1,50.41,10.0,45.37
8279,4786,296,2,549.1,10.0,988.38
8280,4787,92,2,11.68,5.0,22.19
8281,4787,430,1,1481.93,10.0,1333.74
8282,4788,319,1,68.81,5.0,65.37
8283,4789,147,4,154.22,15.0,524.35
8284,4789,364,3,1153.4,0.0,3460.2
8285,4789,195,1,265.02,0.0,265.02
8286,4790,487,1,191.3,0.0,191.3
8287,4790,75,1,914.8,5.0,869.06
8288,4790,16,2,1772.37,0.0,3544.74
8289,4790,384,1,307.25,0.0,307.25
8290,4791,340,1,829.24,20.0,663.39
8291,4792,107,1,26.3,0.0,26.3
8292,4792,288,1,61.31,0.0,61.31
8293,4793,24,3,1641.04,0.0,4923.12
8294,4794,394,1,130.79,5.0,124.25
8295,4794,92,2,11.68,0.0,23.36
8296,4795,253,2,548.52,20.0,877.63
8297,4795,105,1,55.41,0.0,55.41
8298,4796,21,1,48.25,10.0,43.42
8299,4797,154,1,375.48,10.0,337.93
8300,4797,78,2,248.82,10.0,447.88
8301,4797,326,2,15.74,10.0,28.33
8302,4798,14,2,273.5,5.0,519.65
8303,4799,320,2,1172.79,0.0,2345.58
8304,4800,113,1,98.29,5.0,93.38
8305,4801,180,2,13.89,0.0,27.78
8306,4802,316,1,513.19,0.0,513.19
8307,4802,188,1,293.39,15.0,249.38
8308,4803,259,2,1032.64,10.0,1858.75
8309,4804,419,1,531.05,5.0,504.5
8310,4804,461,1,57.02,0.0,57.02
8311,4805,299,2,85.25,5.0,161.98
8312,4805,468,1,1443.17,0.0,1443.17
8313,4806,153,1,56.95,5.0,54.1
8314,4807,225,1,494.06,10.0,444.65
8315,4807,171,1,49.73,10.0,44.76
8316,4808,267,1,838.49,5.0,796.57
8317,4809,150,1,17.37,5.0,16.5
8318,4810,340,1,829.24,10.0,746.32
8319,4810,283,2,10.01,5.0,19.02
8320,4811,91,2,38.57,0.0,77.14
8321,4811,172,1,12.51,0.0,12.51
8322,4811,323,1,68.93,20.0,55.14
8323,4812,325,2,47.55,5.0,90.34
8324,4812,327,2,682.08,5.0,1295.95
8325,4813,441,1,459.15,5.0,436.19
8326,4814,300,1,415.67,0.0,415.67
8327,4815,123,1,252.9,0.0,252.9
8328,4816,107,1,26.3,15.0,22.36
8329,4817,372,1,542.48,10.0,488.23
8330,4817,343,1,272.54,5.0,258.91
8331,4817,286,1,81.06,0.0,81.06
8332,4818,47,2,58.39,5.0,110.94
8333,4819,233,2,261.5,0.0,523.0
8334,4819,367,1,874.04,10.0,786.64
8335,4820,421,3,138.3,10.0,373.41
8336,4821,479,4,24.15,0.0,96.6
8337,4822,201,2,688.92,10.0,1240.06
8338,4823,473,1,132.49,15.0,112.62
8339,4823,87,1,399.6,15.0,339.66
8340,4824,474,1,479.82,5.0,455.83
8341,4824,242,1,1596.8,10.0,1437.12
8342,4825,12,3,449.69,0.0,1349.07
8343,4826,394,3,130.79,0.0,392.37
8344,4827,334,2,612.64,15.0,1041.49
8345,4827,403,1,1556.53,10.0,1400.88
8346,4828,399,1,1128.83,5.0,1072.39
8347,4829,113,3,98.29,0.0,294.87
8348,4829,359,2,353.04,15.0,600.17
8349,4829,33,2,79.42,0.0,158.84
8350,4830,89,3,627.48,0.0,1882.44
8351,4830,330,1,42.81,0.0,42.81
8352,4831,363,1,178.93,10.0,161.04
8353,4832,433,1,235.65,5.0,223.87
8354,4832,8,2,172.57,10.0,310.63
8355,4832,154,2,375.48,0.0,750.96
8356,4833,346,1,54.87,20.0,43.9
8357,4833,237,1,529.6,15.0,450.16
8358,4834,33,1,79.42,10.0,71.48
8359,4834,136,1,635.95,20.0,508.76
8360,4834,83,1,17.49,10.0,15.74
8361,4835,193,1,285.66,0.0,285.66
8362,4836,318,1,61.23,0.0,61.23
8363,4836,127,1,1622.57,5.0,1541.44
8364,4837,342,1,78.35,10.0,70.52
8365,4837,360,3,27.46,5.0,78.26
8366,4837,165,1,127.01,0.0,127.01
8367,4837,117,1,157.5,5.0,149.62
8368,4838,374,1,343.78,0.0,343.78
8369,4838,358,1,230.46,0.0,230.46
8370,4839,168,3,146.47,0.0,439.41
8371,4839,330,2,42.81,0.0,85.62
8372,4840,179,1,334.7,0.0,334.7
8373,4841,416,1,36.86,0.0,36.86
8374,4842,329,1,61.87,10.0,55.68
8375,4842,395,1,402.01,0.0,402.01
8376,4843,448,1,1468.47,0.0,1468.47
8377,4843,69,1,479.01,5.0,455.06
8378,4843,235,3,274.05,0.0,822.15
8379,4844,4,3,442.16,0.0,1326.48
8380,4844,18,1,99.04,0.0,99.04
8381,4844,379,2,137.24,0.0,274.48
8382,4845,471,2,10.12,0.0,20.24
8383,4846,323,2,68.93,5.0,130.97
8384,4847,304,1,311.95,0.0,311.95
8385,4848,343,1,272.54,0.0,272.54
8386,4848,378,2,43.56,0.0,87.12
8387,4848,255,1,1352.99,10.0,1217.69
8388,4849,40,1,286.64,0.0,286.64
8389,4849,280,1,60.79,15.0,51.67
8390,4850,148,1,191.4,15.0,162.69
8391,4850,144,1,69.2,0.0,69.2
8392,4851,213,1,981.8,0.0,981.8
8393,4852,341,1,629.81,5.0,598.32
8394,4852,256,1,478.39,0.0,478.39
8395,4852,92,1,11.68,0.0,11.68
8396,4852,121,1,174.88,10.0,157.39
8397,4853,291,2,45.69,0.0,91.38
8398,4854,2,1,491.51,10.0,442.36
8399,4854,145,1,926.77,0.0,926.77
8400,4854,360,1,27.46,0.0,27.46
8401,4855,164,1,64.44,15.0,54.77
8402,4855,69,2,479.01,0.0,958.02
8403,4856,45,1,74.84,20.0,59.87
8404,4856,192,2,48.99,0.0,97.98
8405,4856,15,2,286.6,0.0,573.2
8406,4857,295,1,1407.08,0.0,1407.08
8407,4858,115,4,14.32,5.0,54.42
8408,4859,63,1,382.35,5.0,363.23
8409,4860,57,2,319.09,5.0,606.27
8410,4860,208,1,143.66,5.0,136.48
8411,4860,290,1,315.74,0.0,315.74
8412,4861,476,1,10.88,0.0,10.88
8413,4861,496,1,61.99,10.0,55.79
8414,4862,113,1,98.29,10.0,88.46
8415,4863,481,2,106.76,5.0,202.84
8416,4863,42,1,1055.41,5.0,1002.64
8417,4864,401,1,370.32,10.0,333.29
8418,4865,82,1,45.66,5.0,43.38
8419,4866,89,1,627.48,0.0,627.48
8420,4866,400,2,17.66,0.0,35.32
8421,4866,79,1,706.4,0.0,706.4
8422,4867,214,1,65.1,10.0,58.59
8423,4868,155,1,22.69,0.0,22.69
8424,4868,18,1,99.04,20.0,79.23
8425,4869,52,1,299.19,0.0,299.19
8426,4870,416,1,36.86,5.0,35.02
8427,4871,95,1,777.95,15.0,661.26
8428,4872,493,1,151.68,0.0,151.68
8429,4872,71,1,952.12,10.0,856.91
8430,4872,66,2,299.9,20.0,479.84
8431,4872,183,2,407.62,0.0,815.24
8432,4873,410,3,184.94,10.0,499.34
8433,4874,418,3,424.02,10.0,1144.85
8434,4875,477,1,261.6,10.0,235.44
8435,4876,293,1,615.68,0.0,615.68
8436,4877,434,1,59.76,5.0,56.77
8437,4878,200,1,9.05,0.0,9.05
8438,4879,290,2,315.74,0.0,631.48
8439,4879,69,1,479.01,5.0,455.06
8440,4879,440,2,1383.66,0.0,2767.32
8441,4880,119,1,208.02,0.0,208.02
8442,4880,192,1,48.99,0.0,48.99
8443,4881,123,1,252.9,0.0,252.9
8444,4881,379,3,137.24,10.0,370.55
8445,4881,234,2,158.25,5.0,300.68
8446,4882,110,2,190.07,5.0,361.13
8447,4882,220,2,42.04,15.0,71.47
8448,4883,76,2,144.75,20.0,231.6
8449,4884,383,1,632.06,10.0,568.85
8450,4884,463,2,24.09,15.0,40.95
8451,4885,440,3,1383.66,15.0,3528.33
8452,4885,34,1,339.45,0.0,339.45
8453,4885,211,2,263.86,0.0,527.72
8454,4885,115,2,14.32,10.0,25.78
8455,4886,411,1,444.76,5.0,422.52
8456,4886,311,1,1680.52,0.0,1680.52
8457,4887,177,1,38.07,15.0,32.36
8458,4888,194,1,234.44,0.0,234.44
8459,4889,332,2,1326.91,20.0,2123.06
8460,4889,359,2,353.04,10.0,635.47
8461,4890,367,3,874.04,20.0,2097.7
8462,4890,281,3,1774.4,10.0,4790.88
8463,4891,185,1,885.01,0.0,885.01
8464,4892,378,1,43.56,0.0,43.56
8465,4892,439,1,335.71,15.0,285.35
8466,4892,275,1,44.52,0.0,44.52
8467,4892,102,1,413.96,0.0,413.96
8468,4893,487,1,191.3,0.0,191.3
8469,4893,396,2,53.99,5.0,102.58
8470,4893,449,3,308.86,20.0,741.26
8471,4894,232,1,60.82,10.0,54.74
8472,4894,106,2,158.41,0.0,316.82
8473,4894,48,1,357.53,0.0,357.53
8474,4895,153,1,56.95,0.0,56.95
8475,4896,124,1,22.2,0.0,22.2
8476,4897,96,2,1258.22,10.0,2264.8
8477,4898,372,1,542.48,0.0,542.48
8478,4898,209,1,252.08,10.0,226.87
8479,4898,162,3,1320.38,0.0,3961.14
8480,4899,249,1,1500.62,0.0,1500.62
8481,4900,174,1,277.37,5.0,263.5
8482,4900,44,1,1383.23,0.0,1383.23
8483,4900,236,1,198.33,0.0,198.33
8484,4900,74,2,429.0,20.0,686.4
8485,4901,305,1,9.24,0.0,9.24
8486,4902,476,2,10.88,0.0,21.76
8487,4903,319,1,68.81,5.0,65.37
8488,4904,99,2,351.47,0.0,702.94
8489,4905,424,2,1606.31,5.0,3051.99
8490,4905,102,1,413.96,0.0,413.96
8491,4906,119,1,208.02,0.0,208.02
8492,4906,298,1,274.34,0.0,274.34
8493,4906,202,1,1656.03,5.0,1573.23
8494,4907,75,1,914.8,10.0,823.32
8495,4907,466,1,59.88,5.0,56.89
8496,4907,347,3,286.44,0.0,859.32
8497,4908,296,1,549.1,5.0,521.64
8498,4908,139,2,118.97,0.0,237.94
8499,4908,402,2,293.06,10.0,527.51
8500,4909,276,2,786.26,0.0,1572.52
8501,4909,69,2,479.01,0.0,958.02
8502,4909,476,1,10.88,0.0,10.88
8503,4910,372,1,542.48,10.0,488.23
8504,4910,95,1,777.95,5.0,739.05
8505,4910,306,1,116.99,5.0,111.14
