transaction_id,customer_id,order_date,product,category,region,payment_method,quantity,unit_price,discount,revenue,customer_age,customer_gender,customer_type,rating,shipping_cost
102341,3775,2024-04-23 21:18:07.992532836,Headphones,Accessories,West,Card,4,137.8783206304749,0.2977666812469497,387.2910027217422,40.0,Male,New,3.350993090051429,30.96542955133072
102342,2196,2024-04-23 22:28:13.072871526,Laptop,Electronics,East,Cash,1,1370.6390950357863,0.16336451536613802,1146.725303533383,32.0,Female,Returning,3.8101415187379377,24.76168419650877
102343,3818,2024-04-23 23:38:18.153210214,Tablet,Electronics,North,Card,1,546.7749625452291,0.2398333162193667,415.6401100522868,38.0,Male,Returning,1.8336926236240294,19.211724444087615
102344,3662,2024-04-24 00:48:23.233548904,Keyboard,Accessories,East,Cash,1,61.32409099594658,0.03546654639137874,59.14913727772971,53.0,Female,New,1.8052040437401131,42.17823461054632
102345,2233,2024-04-24 01:58:28.313887592,Printer,Office,South,Cash,4,211.56299642858033,0.08745067577303522,772.246677689331,30.0,Female,New,4.355963241111976,40.71559246986021
102346,3402,2024-04-24 03:08:33.394226282,Laptop,Electronics,,Card,2,1331.734011542107,0.2931477610184149,1882.678335572933,49.0,Male,New,3.1894110006028145,43.91616764535262
102347,2495,2024-04-24 04:18:38.474564972,Headphones,Accessories,North,Cash,1,127.29073170276415,0.08637139595500024,116.296453513463,27.0,Male,New,2.8114308236868215,41.217025655055906
102348,2822,2024-04-24 05:28:43.554903660,Mouse,Accessories,North,Bank Transfer,1,35.46405044247133,0.1236645259158462,31.07840545744746,63.0,Male,New,1.3730582093398378,47.44995657895211
102349,1116,2024-04-24 06:38:48.635242350,Headphones,Accessories,South,Card,1,114.5369474864529,0.08421034460793823,104.89175166827738,150.0,Female,New,2.704757887822044,9.98974040232378
102350,1662,2024-04-24 07:48:53.715581040,Monitor,Electronics,West,Bank Transfer,7,256.7482953759742,0.1405402750609287,1544.6537352568714,49.0,Female,New,3.8143154381704956,28.1071503321645
102351,2466,2024-04-24 08:58:58.795919728,Monitor,Electronics,West,Cash,2,335.3522940788351,0.04771605948013696,638.7012081355381,66.0,Male,New,1.4145372299361672,19.092043987461143
102352,3501,2024-04-24 10:09:03.876258418,Mouse,Accessories,South,Online,4,42.964063427457816,0.15265431961376905,145.6216542283857,37.0,Male,Returning,1.1167103683974298,22.406938815877535
102353,2869,2024-04-24 11:19:08.956597106,Camera,Electronics,West,Card,4,882.6824323717864,0.08953190628026757,3214.6167662457483,56.0,Male,Returning,3.2126741751238947,46.47123855117584
102354,3335,2024-04-24 12:29:14.036935796,Smartphone,Electronics,South,Online,6,862.493144604775,0.24453766612110556,3909.4865038660205,64.0,Female,Returning,2.2646093847412323,40.43129484845559
102355,2017,2024-04-24 13:39:19.117274486,Printer,Office,East,Online,6,248.60586478495162,0.11692912189099043,1317.2195959121816,68.0,Male,New,4.6239437328836726,6.454915998406449
102356,1311,2024-04-24 14:49:24.197613174,Smartwatch,Wearables,East,Online,2,233.49187694881513,0.23781608667426782,355.92750500523647,33.0,Female,New,3.370244774423512,25.248274135207293
102357,1208,2024-04-24 15:59:29.277951864,Smartwatch,Wearables,East,Online,7,233.93626307986247,0.19252638684104204,1322.2815171860075,56.0,Female,New,2.201796484293853,16.021978059670005
102358,3666,2024-04-24 17:09:34.358290554,Printer,Office,West,Bank Transfer,5,218.854997776043,0.2745282716329324,793.8655674917832,22.0,Female,Returning,2.2556350187720406,31.207801263433694
102359,3494,2024-04-24 18:19:39.438629242,Headphones,Accessories,East,Card,3,127.44838658850777,0.2431872033987589,289.36370962909405,34.0,Male,New,1.5163064741468926,19.383890167867563
102360,3718,2024-04-24 19:29:44.518967932,Mouse,Accessories,North,Bank Transfer,2,45.916449224040726,0.2703355752376613,67.00719902037763,53.0,Female,Returning,2.7505462998692587,26.75269970043736
102361,1633,2024-04-24 20:39:49.599306620,Mouse,Accessories,North,Cash,3,35.95517746484346,0.1576926267482364,90.8559332556399,65.0,Male,Returning,1.2737213088972097,21.801175058949333
102362,3103,2024-04-24 21:49:54.679645310,Keyboard,Accessories,East,Card,4,66.68484686310553,0.27403350933655646,193.64385703055146,43.0,Male,New,2.762610867361296,6.629342844244929
102363,3960,2024-04-24 22:59:59.759984000,Laptop,Electronics,North,Card,3,1150.8383919543364,0.046421863480898336,3292.2429877033665,68.0,Female,Returning,1.4820433504604371,18.261250700775143
102364,1657,2024-04-25 00:10:04.840322688,Tablet,Electronics,East,Bank Transfer,6,533.8735959167925,0.02533185581518663,3122.097521768959,21.0,Female,Returning,3.7086965323082905,35.70057556892388
102365,2424,2024-04-25 01:20:09.920661378,Monitor,Electronics,East,Cash,1,334.7938016354167,0.1578065518890856,281.96114620549304,55.0,Female,Returning,3.6043440733653993,42.43118730853179
102366,2932,2024-04-25 02:30:15.001000068,Smartwatch,Wearables,South,Online,3,226.28463538277515,0.24781444745574605,510.6241004930033,63.0,Female,New,4.353363033671595,41.019104135812256
102367,3563,2024-04-25 03:40:20.081338756,Smartphone,Electronics,East,Cash,6,851.2760857573829,0.06365258706739496,4782.540963541919,43.0,Male,Returning,4.689630662953775,16.272527192743564
102368,2680,2024-04-25 04:50:25.161677446,Tablet,Electronics,North,Bank Transfer,3,561.4433023639383,0.29058448444690865,1194.8897694010302,37.0,Female,New,3.6156025741094706,41.594108640496856
102369,1237,2024-04-25 06:00:30.242016134,Headphones,Accessories,West,Bank Transfer,4,106.36664408402459,0.055572514133443274,401.82232900935276,30.0,Male,Returning,1.617140801919052,42.18201415958146
102370,1348,2024-04-25 07:10:35.322354824,Keyboard,Accessories,East,Bank Transfer,7,72.83625958132953,0.21260989927463542,401.453848377413,63.0,Female,Returning,3.0330970745802386,28.636356958006527
102371,3675,2024-04-25 08:20:40.402693514,Tablet,Electronics,South,Online,7,455.35760963011916,0.274535997726332,2312.4188776362575,24.0,Female,New,4.764738687889107,19.65934460775633
102372,1630,2024-04-25 09:30:45.483032202,Keyboard,Accessories,North,Card,5,68.76395929398545,0.28960795850205096,244.24684712168096,41.0,Female,New,1.7971017949714092,41.82703269307236
102373,2541,2024-04-25 10:40:50.563370892,Smartwatch,Wearables,South,Cash,3,222.01065529424014,0.1984235857142072,533.8755150119886,20.0,Female,New,2.557346162189298,9.703828751021303
102374,3004,2024-04-25 11:50:55.643709580,Smartwatch,Wearables,East,Cash,7,263.7714394510976,0.1722624045415362,1528.334759293085,20.0,Male,VIP,3.9922189545863573,48.02343454081788
102375,2272,2024-04-25 13:01:00.724048270,Smartphone,Electronics,East,Online,4,776.3300911783928,0.02725831977936437,3020.6745491948363,67.0,Female,New,4.053131635602117,20.07136008340483
102376,1364,2024-04-25 14:11:05.804386960,Mouse,Accessories,East,Bank Transfer,1,40.80703232631764,0.005942336100261447,40.564543224980426,33.0,Male,New,4.797591812592312,10.918929520488346
102377,3369,2024-04-25 15:21:10.884725648,Headphones,Accessories,East,Cash,3,120.84752367880185,0.29572775577747756,255.3286701300126,48.0,Female,New,1.9886700070025949,38.45823214594534
102378,1286,2024-04-25 16:31:15.965064338,Camera,Electronics,North,Card,3,952.3758967654844,0.08231015185475496,2621.9570762397266,50.0,Male,New,4.433200741669614,24.87360734244446
102379,1149,2024-04-25 17:41:21.045403028,Printer,Office,West,Cash,1,246.10817042947423,0.021672034539037988,240.77450565958722,31.0,Male,New,1.210032036438533,28.60869341226805
102380,2108,2024-04-25 18:51:26.125741716,Smartphone,Electronics,East,Bank Transfer,6,747.1398412129254,0.16154377749103666,3758.664293696016,67.0,Female,New,1.5831904843079427,6.809637881031357
102381,3454,2024-04-25 20:01:31.206080406,Smartwatch,Wearables,South,Cash,7,257.13751103751696,0.0937792583053377,1631.1634217895662,69.0,Male,VIP,4.7721554200472855,19.15659061850262
102382,1456,2024-04-25 21:11:36.286419094,Laptop,Electronics,North,Bank Transfer,6,1226.5558963410676,0.10727812727884023,6569.839660672672,65.0,Male,VIP,4.523014226277937,14.963060250026345
102383,2767,2024-04-25 22:21:41.366757784,Mouse,Accessories,North,Card,6,37.781743830051056,0.10612902450438867,202.63202527975818,42.0,Male,Returning,1.2437432576295007,23.65009921376877
102384,1800,2024-04-25 23:31:46.447096474,Printer,Office,North,Online,2,219.9726862119341,0.07460681149026986,407.1224509574241,68.0,Male,Returning,1.2705129723511046,8.464711250945896
102385,2185,2024-04-26 00:41:51.527435162,Laptop,Electronics,South,Bank Transfer,5,1034.5631425112988,0.290303940397465,3671.126928251423,19.0,Male,New,2.4076785968819587,15.766442487876777
102386,2013,2024-04-26 01:51:56.607773852,Smartphone,Electronics,West,Bank Transfer,1,782.4639372283393,0.07956623806492094,720.2062253216139,58.0,Female,Returning,2.599917173234888,12.974799742530076
102387,3832,2024-04-26 03:02:01.688112542,Tablet,Electronics,South,Cash,7,465.5790329180872,0.1671149112145569,2714.4168391803523,30.0,Female,New,2.8713192955245788,18.226601016905782
102388,3508,2024-04-26 04:12:06.768451230,Camera,Electronics,South,Online,6,998.2734255260398,0.0715873327520542,5560.858161812245,35.0,Female,New,3.1939784524597603,26.646901812700143
102389,2524,2024-04-26 05:22:11.848789920,Keyboard,Accessories,South,Bank Transfer,1,67.01362545092607,0.228558049661635,51.6971219171071,37.0,Female,Returning,1.5225221168921506,48.16342946484624
102390,3786,2024-04-26 06:32:16.929128608,Printer,Office,East,Cash,1,199.68584196260255,0.06870544575321542,185.96633717995581,19.0,Female,Returning,4.945659400041272,27.161751208357806
102391,3557,2024-04-26 07:42:22.009467298,Printer,Office,north,Card,2,221.95830087881245,0.1843965090961154,362.0599300637084,24.0,Male,Returning,4.831360655569615,47.896626432811416
102392,1481,2024-04-26 08:52:27.089805988,Smartphone,Electronics,South,Online,1,874.631467426308,0.25018795145761125,655.8092123105555,30.0,Male,VIP,2.635386225364989,23.69277702938563
102393,2687,2024-04-26 10:02:32.170144676,Printer,Office,South,Cash,2,210.3670200852716,0.08148964761837933,386.44857149598863,25.0,Male,Returning,2.9509238769936554,7.885874220350776
102394,3162,2024-04-26 11:12:37.250483366,Keyboard,Accessories,East,Online,5,77.2834386275504,0.24097261673146195,293.30123095732114,20.0,Male,New,2.452593314295708,14.461660767426466
102395,3797,2024-04-26 12:22:42.330822056,Keyboard,Accessories,East,Bank Transfer,2,66.34872070951536,0.027746233819560793,129.01558718216083,31.0,Male,New,3.602720230684222,22.44794815844143
102396,2602,2024-04-26 13:32:47.411160744,Laptop,Electronics,West,Cash,5,1284.8152919036756,0.034921568277382305,6199.737634818182,40.0,Female,Returning,3.797221687374547,48.97838193868586
102397,3409,2024-04-26 14:42:52.491499434,Tablet,Electronics,South,Card,5,442.2876766250088,0.12017513763615861,1945.678471059108,25.0,Male,Returning,3.141549457152203,41.439796411018385
102398,1341,2024-04-26 15:52:57.571838122,Keyboard,Accessories,North,Card,5,60.80621158454955,0.12207790212970639,266.9155841892635,50.0,Male,Returning,4.697204247541562,8.15338601335819
102399,3818,2024-04-26 17:03:02.652176812,Camera,Electronics,West,Cash,4,964.1454945451858,0.15494415272913434,3259.0271511410792,44.0,Female,New,2.3867534456230275,12.813071992466169
102400,3011,2024-04-26 18:13:07.732515502,Printer,Office,North,Cash,5,211.3142821221776,0.007106434140921469,1049.0629554662012,28.0,Male,New,2.040233398798387,31.351164770782127
102401,3809,2024-04-26 19:23:12.812854190,Laptop,Electronics,West,Online,2,1161.4782986949222,0.035142070537253246,2241.3230927893924,50.0,Male,Returning,3.6226940836213792,48.32195083294899
102402,3497,2024-04-26 20:33:17.893192880,Smartwatch,Wearables,South,Cash,4,255.56144852956342,0.0030824930904758572,1019.0947285211162,28.0,Female,New,1.650322824912203,23.439224205640667
102403,2867,2024-04-26 21:43:22.973531570,Laptop,Electronics,North,Online,7,1375.2732575603188,0.28635666011154687,6870.182205492332,55.0,Female,Returning,3.3089320974343006,42.434445960464394
102404,1835,2024-04-26 22:53:28.053870258,Camera,Electronics,East,Bank Transfer,7,811.3076464791247,0.0940048589684584,5145.285499142759,60.0,Female,Returning,2.293140238424726,19.691616214129713
102405,2204,2024-04-27 00:03:33.134208948,Mouse,Accessories,West,Cash,1,37.598248942750125,0.20642101354461417,29.837180288484927,35.0,Male,Returning,1.5492580179428708,13.759840507636893
102406,2726,2024-04-27 01:13:38.214547636,Laptop,Electronics,North,Bank Transfer,7,1253.533314592806,0.18253218873938437,7173.061945157121,45.0,Female,VIP,2.265852897600368,19.35497829600864
102407,2690,2024-04-27 02:23:43.294886326,Smartwatch,Wearables,West,Card,1,265.0722479228009,0.2174126170182122,207.44219680300438,58.0,Male,Returning,1.8101657842599268,32.91985679374811
102408,1311,2024-04-27 03:33:48.375225016,Keyboard,Accessories,South,Online,3,74.32905043967821,0.26485566580315356,163.92774089088317,43.0,Female,New,3.517970775551922,31.606982757212446
102409,1262,2024-04-27 04:43:53.455563704,Monitor,Electronics,North,Online,5,308.5864741319632,0.0699443852327256,1435.0129145383432,47.0,Male,Returning,1.2068561871359615,25.111488990744718
102410,2443,2024-04-27 05:53:58.535902394,Monitor,Electronics,North,Card,7,307.9455477947803,0.12772560530638508,1880.2911141089992,62.0,Female,Returning,4.27334442168574,35.97529322726031
102411,1406,2024-04-27 07:04:03.616241084,Monitor,Electronics,North,Bank Transfer,3,268.3296254602688,0.09853330203914305,725.6706642862262,27.0,Female,Returning,3.3369704439907633,15.699164879821748
102412,3191,2024-04-27 08:14:08.696579772,Mouse,Accessories,West,Online,5,44.01550447516938,0.024739495490856512,214.63291550339076,59.0,Female,Returning,4.428285127317022,8.634609926673678
102413,1342,2024-04-27 09:24:13.776918462,Smartwatch,Wearables,East,Card,7,213.16718584135987,0.009577663019042526,1477.878796580576,20.0,Male,Returning,1.6410911535112613,32.67750685426772
102414,2340,2024-04-27 10:34:18.857257150,Camera,Electronics,East,Card,5,877.745860384456,0.22943678531605183,3381.7933592668714,49.0,Male,Returning,2.8889088519320403,11.281152344164191
102415,1244,2024-04-27 11:44:23.937595840,Smartphone,Electronics,East,Card,7,731.6982204286232,0.03876824394712231,4923.320957263598,53.0,Female,Returning,3.671766986779736,28.035465983882357
102416,1490,2024-04-27 12:54:29.017934530,Monitor,Electronics,South,Cash,6,264.3905921668904,0.004609202878270235,1579.0317737309233,27.0,Male,Returning,1.583311518578073,20.30908978781857
102417,1012,2024-04-27 14:04:34.098273218,Smartphone,Electronics,North,Bank Transfer,2,756.6777931795366,1.5,1314.314577587381,38.0,Male,Returning,1.0557877127334034,6.459157602243657
102418,1561,2024-04-27 15:14:39.178611908,Mouse,Accessories,East,Card,2,41.886247514245596,0.09668013912902242,75.67335855395133,68.0,Female,New,4.772053598158047,25.800198828230425
102419,1042,2024-04-27 16:24:44.258950598,Smartphone,Electronics,East,Bank Transfer,1,799.2998984754838,0.019832212040650665,783.4480134048474,67.0,Female,Returning,4.123001950361539,44.44895577794692
102420,3726,2024-04-27 17:34:49.339289286,Printer,Office,North,Online,4,244.65270688367193,0.015477470946624237,963.4644068834677,24.0,Male,Returning,,44.68427957912216
102421,1594,2024-04-27 18:44:54.419627976,Mouse,Accessories,South,Cash,1,41.19622545494545,0.2739468449198716,29.910649468955437,42.0,Female,Returning,4.682088546938322,37.7025320972797
102422,2453,2024-04-27 19:54:59.499966664,Smartphone,Electronics,West,Card,5,740.752168643643,0.2819020430247506,2659.6630946399277,51.0,Female,Returning,3.312487186612067,26.56305761959835
102423,2827,2024-04-27 21:05:04.580305354,Laptop,Electronics,West,Card,6,1205.4795403047344,0.14468716448867772,6186.3727426135665,42.0,Male,Returning,3.5662351895945177,20.564933794301332
102424,2694,2024-04-27 22:15:09.660644044,Monitor,Electronics,West,Card,4,275.46472234158364,0.2544854230017796,821.4518638176718,26.0,Male,Returning,1.8359270512063017,6.380050659730223
102425,1134,2024-04-27 23:25:14.740982732,Tablet,Electronics,North,Online,3,451.79847126797176,0.2400278615665743,1030.0627510514194,25.0,Female,Returning,2.8815294970027017,37.47693464976397
102426,1948,2024-04-28 00:35:19.821321422,Headphones,Accessories,South,Cash,5,136.38073891516896,0.17380592924557026,563.3847892841026,52.0,Male,New,1.6303691988488773,45.99877627030019
102427,1073,2024-04-28 01:45:24.901660112,Mouse,Accessories,North,Bank Transfer,2,39.61639398817116,0.22524091041617608,61.38632267773912,61.0,Male,Returning,1.3954008610152462,31.310362229027263
102428,1399,2024-04-28 02:55:29.981998800,Keyboard,Accessories,West,Bank Transfer,1,73.17536990545706,0.27916241530114755,52.74755690209476,45.0,Male,New,2.021306030063848,49.929028445434895
102429,2429,2024-04-28 04:05:35.062337490,Headphones,Accessories,East,Bank Transfer,1,133.44356197882524,0.1698916050362794,110.7726210524844,27.0,Male,New,2.8380543889619907,34.3124700915688
102430,3626,2024-04-28 05:15:40.142676178,Camera,Electronics,East,Bank Transfer,3,851.9879660502083,0.15350076212712824,2163.6214918150786,31.0,Male,Returning,3.552979906750643,12.229242265824439
102431,3907,2024-04-28 06:25:45.223014868,Mouse,Accessories,East,Bank Transfer,1,43.46830288134168,0.0010630845980329484,43.42209239804589,46.0,Female,New,3.0173095747786993,27.69881112755319
102432,1130,2024-04-28 07:35:50.303353558,Mouse,Accessories,West,Bank Transfer,1,43.46592321282634,0.16264267515339553,36.39650918348019,18.0,Male,Returning,4.577819620087525,30.39375350679506
102433,3979,2024-04-28 08:45:55.383692246,Smartphone,Electronics,South,Bank Transfer,7,877.762856554725,0.2452502808391781,4637.438886321356,36.0,Female,New,2.307361717693096,39.950090658850236
102434,2812,2024-04-28 09:56:00.464030936,Mouse,Accessories,West,Cash,4,36.27357453124509,0.22863103645470884,111.92123836099758,31.0,Female,VIP,4.387248551407906,34.94171272764514
102435,3002,2024-04-28 11:06:05.544369624,Monitor,Electronics,North,Cash,5,341.6556210821416,0.19373893784922658,1377.3181197173483,37.0,Female,Returning,2.7428804165379326,7.315792062863295
102436,1266,2024-04-28 12:16:10.624708314,Smartwatch,Wearables,South,Online,4,233.1085970940117,0.007375422126372743,925.5572911566273,55.0,Female,Returning,1.552111893148422,14.454849965709455
102437,2561,2024-04-28 13:26:15.705047004,Smartwatch,Wearables,East,Card,4,270.7611080279227,0.2776093414152383,782.3811805897236,65.0,Male,New,4.463357770047361,7.601875874443191
102438,2986,2024-04-28 14:36:20.785385692,Camera,Electronics,South,Cash,1,808.8225928974896,0.12873179360729656,704.7014098036915,53.0,Male,New,2.9572319793522572,25.11323266961138
102439,1793,2024-04-28 15:46:25.865724382,Printer,Office,South,Card,7,247.99898586519848,0.171460479265624,1438.33872623954,58.0,Female,New,1.5601185068269392,23.42731873108005
102440,3301,2024-04-28 16:56:30.946063072,Tablet,Electronics,West,Online,5,489.1767946563582,0.11931860077000828,2154.0445199440196,25.0,Male,Returning,1.7526345945015032,26.657414835108636
102441,3870,2024-04-28 18:06:36.026401760,Printer,Office,South,Cash,1,231.13112782472976,0.10466383952631782,206.94005655254537,55.0,Female,New,1.2887214232238722,49.97987458334839
102442,2313,2024-04-28 19:16:41.106740450,Monitor,Electronics,West,Online,6,331.51726391418487,0.15317815659707607,1684.416363286222,59.0,Male,Returning,3.576889216180996,6.094075421476397
102443,1164,2024-04-28 20:26:46.187079138,Monitor,Electronics,North,Cash,7,280.4147864511433,0.14840963886096858,1671.5897048385746,41.0,Male,VIP,2.452598999165785,48.406149953596525
102444,1095,2024-04-28 21:36:51.267417828,Laptop,Electronics,South,Cash,6,1160.0385645046924,0.10692437151134512,6216.013020396631,24.0,Female,Returning,4.865674330148316,45.726575577568426
102445,2806,2024-04-28 22:46:56.347756518,Smartwatch,Wearables,South,Bank Transfer,7,236.0041905729459,0.24115624975071273,1253.6321353424523,60.0,Male,Returning,3.153739965323843,19.173117873400535
102446,3881,2024-04-28 23:57:01.428095206,Headphones,Accessories,South,Card,-1,112.18333850520787,0.015184594967894071,110.47987994786014,22.0,Female,Returning,1.9817924093824968,45.86808784884346
102447,2134,2024-04-29 01:07:06.508433896,Keyboard,Accessories,East,Online,4,70.21633044572658,0.03510677598853786,271.00504584812523,31.0,Male,Returning,3.355601693174537,24.73632846825866
102448,3384,2024-04-29 02:17:11.588772586,Mouse,Accessories,West,Bank Transfer,6,40.560939924499735,0.024761900819107452,237.33944371775698,26.0,Female,Returning,4.906832703530142,40.39489144616232
102449,1822,2024-04-29 03:27:16.669111274,Tablet,Electronics,West,Cash,2,436.5234132785032,0.16949786368640643,725.0672545573972,37.0,Male,Returning,1.0925265017972348,5.12096285422107
102450,1238,2024-04-29 04:37:21.749449964,Keyboard,Accessories,East,Cash,6,73.63915006924725,0.12375496360507487,387.15563839511344,69.0,Male,VIP,1.6793514028603096,45.656793577927026
102451,3429,2024-04-29 05:47:26.829788652,Printer,Office,West,Online,2,214.72008659261715,0.13561322658324784,371.2024056751159,43.0,Male,New,4.712621917867924,33.110812315613984
102452,3947,2024-04-29 06:57:31.910127342,Keyboard,Accessories,North,Card,7,78.18011614238769,0.17302428599138633,452.57140157689184,42.0,Male,Returning,1.0982309104977688,11.443598358570249
102453,3531,2024-04-29 08:07:36.990466032,Laptop,Electronics,East,Online,4,1338.7880700800893,0.09719044159119856,4834.682665407908,69.0,Female,New,4.853391651740926,46.190946470950216
102454,2961,2024-04-29 09:17:42.070804720,Tablet,Electronics,West,Cash,4,533.0139175061719,0.05493792044019032,2014.9249652508147,37.0,Female,Returning,3.511297797571263,6.893898602451625
102455,3950,2024-04-29 10:27:47.151143410,Tablet,Electronics,North,Bank Transfer,1,553.0674782007749,0.09204964212609047,502.15781476081423,23.0,Male,Returning,1.9266926731917233,6.124783052673253
102456,2049,2024-04-29 11:37:52.231482100,Laptop,Electronics,West,Online,5,1352.1050712725157,0.29819645661395666,4744.560650246451,24.0,Male,Returning,1.3587382684512952,47.10905940111539
102457,2677,2024-04-29 12:47:57.311820788,Monitor,Electronics,East,Bank Transfer,6,306.9595983275338,0.28580663299313275,1315.3710543877014,53.0,Female,New,1.416532859479163,29.83347769071132
102458,3530,2024-04-29 13:58:02.392159478,Laptop,Electronics,West,Card,1,1369.886289300898,0.286990554476073,976.7418635652631,66.0,Male,New,4.351008909578537,9.498365027547564
102459,3965,2024-04-29 15:08:07.472498166,Monitor,Electronics,North,Card,1,340.98589752509264,0.008289154145028321,338.15941285922634,53.0,Male,Returning,4.285720622576273,
102460,1964,2024-04-29 16:18:12.552836856,Headphones,Accessories,North,Bank Transfer,3,105.95577592385482,0.026835333487897472,309.3372520259077,37.0,Male,VIP,4.335459520056567,38.26320782527826
102461,1537,2024-04-29 17:28:17.633175546,Camera,Electronics,North,Card,1,906.1438598398216,0.013712845199379086,893.7180493614703,63.0,Male,Returning,4.842579866611848,31.393569617362054
102462,2604,2024-04-29 18:38:22.713514234,Monitor,Electronics,West,Bank Transfer,5,265.3020717897682,0.24464144277502103,1001.9909508795856,35.0,Male,New,2.562370246651733,29.549489095571627
102463,2980,2024-04-29 19:48:27.793852924,Keyboard,Accessories,East,Bank Transfer,1,73.86680486408693,0.2974105185177327,51.89804012821065,25.0,Male,Returning,4.663356335712672,35.0526526303751
102464,1128,2024-04-29 20:58:32.874191614,Monitor,Electronics,West,Bank Transfer,4,323.87482072914895,0.16289647448510788,1084.4670170314969,,Female,New,1.6460172731889862,36.3392257077996
102465,1092,2024-04-29 22:08:37.954530302,Camera,Electronics,South,Card,5,1003.8630508848777,0.21024946805441738,3964.0068921842385,22.0,Male,Returning,4.756799811597889,17.874548742001828
102466,1543,2024-04-29 23:18:43.034868992,Printer,Office,East,Bank Transfer,6,229.90062954078985,0.10566691166058462,1233.6464401703424,48.0,Male,New,1.9746054614867,49.843014110608934
102467,1846,2024-04-30 00:28:48.115207680,Mouse,Accessories, SOUTH ,Card,4,39.447913306384876,0.22962041523737342,121.55946829089949,63.0,Female,Returning,2.632023466480824,7.873662438618137
102468,2682,2024-04-30 01:38:53.195546370,Laptop,Electronics,West,Bank Transfer,7,1076.1373159171792,0.1968249739438046,6050.286317262772,58.0,Male,New,3.0614229039405467,40.186117123990414
102469,2852,2024-04-30 02:48:58.275885060,Mouse,Accessories,East,Bank Transfer,3,35.50124778042918,0.2402882062373759,80.91214989624369,38.0,Male,Returning,4.212724983600775,16.76975030011523
102470,3495,2024-04-30 03:59:03.356223748,Laptop,Electronics,South,Card,3,1194.840223912962,0.1500071908235464,3046.8167953224047,,Female,Returning,2.5571364648222352,44.917990857032216
102471,1390,2024-04-30 05:09:08.436562438,Headphones,Accessories,West,Bank Transfer,5,131.97171726401993,0.05820531454466196,621.4513097483423,20.0,Male,VIP,2.366239027027362,10.530254070509068
102472,3720,2024-04-30 06:19:13.516901128,Smartwatch,Wearables,East,Bank Transfer,6,268.8039047788204,0.14271699093039278,1382.646122030684,43.0,Female,New,4.931115583770286,49.54507086596831
102473,2885,2024-04-30 07:29:18.597239816,Keyboard,Accessories,North,,7,77.99683698736791,0.09362781621574086,494.85914427953867,34.0,Female,Returning,1.2983272513458877,26.23697890321612
102474,1043,2024-04-30 08:39:23.677578506,Keyboard,Accessories,North,Cash,2,76.53079442178561,0.2082320795067304,121.18925590607023,47.0,Male,Returning,1.102356186146582,22.134778404465752
102475,1254,2024-04-30 09:49:28.757917194,Printer,Office,North,Online,7,200.56079267895367,0.0410549159918121,1346.287503289876,40.0,Female,New,1.2267686678401564,10.018340079648642
102476,2084,2024-04-30 10:59:33.838255884,Smartwatch,Wearables,South,Card,2,227.52433078339322,0.09957330401590912,409.7379628465643,42.0,Male,Returning,4.656764051938248,20.50406195020892
102477,3711,2024-04-30 12:09:38.918594574,Smartwatch,Wearables,South,Bank Transfer,5,246.8509975539806,0.001973144824270945,1231.8196239289543,67.0,Female,New,1.9311346776900673,15.94922897620845
102478,3515,2024-04-30 13:19:43.998933262,Laptop,Electronics,West,Online,5,1088.8160636048424,1.5,4112.1445752683085,21.0,Male,Returning,1.1747819592552649,47.37709715336626
102479,3335,2024-04-30 14:29:49.079271952,Keyboard,Accessories,North,Online,7,63.43695965922513,0.12198789321356178,389.88893018965786,58.0,Male,New,3.9150525209576528,34.852769431864644
102480,2541,2024-04-30 15:39:54.159610642,Keyboard,Accessories,South,Bank Transfer,7,65.12335765463156,0.23285616186574803,349.7128778035457,28.0,Female,New,3.5617248413907174,20.853141902808858
102481,2954,2024-04-30 16:49:59.239949330,Smartwatch,Wearables,North,Bank Transfer,4,214.19253900602234,0.029279685570796465,831.6841952492618,58.0,Male,New,4.166986765521508,9.180326828078318
102482,3826,2024-04-30 18:00:04.320288020,Laptop,Electronics,West,Cash,3,1225.6833591711418,0.05813875926881509,3463.2709482374944,55.0,Male,New,3.094881808417564,27.41744558629783
102483,3393,2024-04-30 19:10:09.400626708,Monitor,Electronics,East,Bank Transfer,5,290.6946099648541,0.2551404831716322,1082.6332336151604,35.0,Female,VIP,1.708588980874909,39.14433284498487
102484,1642,2024-04-30 20:20:14.480965398,Monitor,Electronics,South,Online,1,276.3656234544789,0.17863802361998685,226.9962146840653,50.0,Male,Returning,2.1624145863145716,42.37434259886695
102485,3430,2024-04-30 21:30:19.561304088,Camera,Electronics,South,Bank Transfer,4,801.2404539552548,0.00177008297722816,3199.2887674681683,53.0,Female,New,1.244784971253825,29.270949206997127
102486,1690,2024-04-30 22:40:24.641642776,Smartphone,Electronics,East,Online,3,789.4040642455195,0.2715385231789276,1725.1513513465438,55.0,Male,Returning,3.815403461287715,49.7511768383381
102487,2277,2024-04-30 23:50:29.721981466,Tablet,Electronics,South,Card,4,515.293758479606,0.295049370832353,1453.0266369854394,35.0,Female,Returning,3.5906768036128773,25.342582604190262
102488,2951,2024-05-01 01:00:34.802320156,Headphones,Accessories,West,Card,3,137.0379840011902,0.19835551235571905,329.5672334173179,66.0,Female,New,3.722468181821297,8.68478624742554
