student_id,gender,age,study_hours,attendance,sleep_hours,previous_score,assignments_completed,class_participation,internet_access,parental_support,final_score
884,Female,19,2.1706733029752106,73.57199772898161,7.728552764619613,48.273728340043675,92,54,Yes,,49.41434326406843
885,Female,22,2.0921727020672396,74.6854754255961,7.2780265851463,72.09888135680438,73,88,Yes,Medium,58.98207235465295
886,Male,22,4.950513363967199,94.93856046590923,6.4420949306898665,65.57619144303372,52,79,Yes,High,61.7174186747543
887,Male,18,5.758721266857784,84.09920785756019,7.472015819231729,68.39284489918442,97,62,Yes,High,58.16679592749874
888,Female,19,3.9018618295398904,97.95247219204197,8.942819495197156,52.306837723185446,43,92,Yes,High,52.818258432821736
889,Female,19,5.858587639964698,93.10854004876686,7.241959524808175,77.76030987034486,52,59,Yes,Low,69.673879090096
890,Male,21,3.079726786325236,67.35404893964575,5.235959695826889,28.894571063269908,87,45,Yes,Medium,44.44314799768153
891,Male,20,0.2706128018525291,89.87941025280129,3.0,61.219577267483245,83,15,No,High,36.3947739452469
892,Male,21,3.652197855334808,96.3036395048951,7.461471472766062,63.40033116182066,52,85,Yes,Low,56.94020882773317
893,Male,24,4.626464293026203,96.39375758788104,5.816903750487871,34.67596244812593,62,43,Yes,Medium,43.510866168278994
894,Male,17,3.948320080207087,89.85715180292024,6.880344739125035,70.76192597551261,68,11,Yes,High,61.76706312393398
895,Female,23,2.1827934726810296,89.6102759389101,6.029106852383921,62.401038138434785,72,63,Yes,Low,42.532476521855266
896,Female,21,0.8687020482423651,74.3680674758934,5.942909218964083,73.41675343717989,62,89,Yes,High,50.61487596038386
897,Female,24,3.4718223912642046,67.95141498780511,6.081671040056479,94.99742893301934,42,27,Yes,High,60.436697935561575
898,Female,18,6.295311543299487,73.77339217323052,6.190149568100121,69.86935811375415,71,54,No,Low,48.932225119503954
899,Male,20,7.012394878827365,58.022531982806846,7.931483186179403,79.58991956734496,94,27,Yes,High,54.94552908232621
900,Male,18,6.87542676827691,94.11354378506047,7.688372551763901,85.71429634877043,42,86,Yes,Medium,79.78480063149226
901,Male,23,2.868180929702894,74.60048448698745,5.550413412626592,72.38040644417279,51,93,Yes,Low,54.48197783152027
902,Female,24,2.192587352739272,93.49596874877952,5.71391832835959,52.01186626533195,99,99,Yes,Medium,59.80983674659156
903,Female,17,5.4932692299597905,63.22200507334081,7.454946285363247,40.39749003137478,95,37,Yes,Medium,40.1391218717675
904,Male,20,5.770200023195851,90.99149905202653,8.263002838522626,70.6156714925611,43,54,Yes,Medium,48.80002926226636
905,Male,22,5.3003392104009945,72.06143210184817,8.244569631896951,58.996132662460994,72,13,Yes,High,49.67207869865142
906,Female,19,0.47187345152447335,62.58756710028991,5.796509391063722,84.25401601380986,71,30,Yes,Medium,38.968503382882055
907,Female,21,2.7662308302330665,97.52541662591709,8.18717371828027,57.87315258531827,56,62,Yes,Medium,26.67227285217157
908,Male,24,4.440622419428043,91.28774003208929,4.86847643881738,64.78539408348094,91,45,Yes,Medium,64.37620607672558
909,Male,18,5.4744363892608545,80.5415090422294,6.756538699587953,47.61483954985251,48,75,No,High,61.140725703567306
910,Female,17,6.034614725204974,78.40725462161956,7.584431731130383,59.84250992537248,44,74,No,Medium,62.952667367683894
911,Male,19,4.78850704456408,83.27412022582942,4.505433984350018,50.85747499848566,100,3,No,Low,61.002499902084665
912,Male,21,5.161567613076472,80.33554293500893,9.511428308902556,52.22709430361358,60,88,Yes,High,55.02278759264929
913,Male,19,4.669730916722209,68.49268854994234,8.59203421957194,64.20778628274545,42,88,Yes,High,46.72508698380039
914,Female,21,5.871238748436966,73.05537276258093,7.776404766832707,55.89623048750002,92,19,Yes,Medium,68.77538868480978
915,Female,24,5.125731302981822,100.0,5.841966150922095,100.0,78,71,Yes,Low,79.70724620879496
916,Female,22,4.631475320094575,100.0,6.91827565050744,77.53841226710526,42,23,Yes,Medium,60.774859576107424
917,Female,20,3.9632624017252382,96.75202206276819,7.948504203715626,81.26959869168759,76,81,Yes,Medium,38.67412817452754
918,Female,24,4.662582850084962,83.73868728195148,5.652806119600223,63.3366050414159,83,37,Yes,High,53.43510318860055
919,Female,19,5.469182757678549,73.94701160757678,6.78343092251438,66.58628268023675,74,72,Yes,Low,51.81004280385218
920,Female,19,5.034950777796123,68.42176927323641,8.092460619773178,58.556105815152456,72,23,Yes,Medium,50.22362828983008
921,Male,19,5.261652836690508,69.21261107483757,5.20648599787234,100.0,93,68,Yes,Medium,58.050764648528336
922,Male,20,7.185443722702371,71.36078809575888,7.398909653224546,63.36704272098795,42,47,Yes,Medium,56.705857797771074
923,Male,17,5.030327845493175,100.0,4.894276444454584,55.9437350114772,87,44,Yes,High,47.49772142242357
924,Male,21,3.2020029590536847,99.67538755659118,5.867383893305616,53.689936690270294,57,76,Yes,Medium,53.47315852756711
925,Male,24,6.2672135719883375,86.95534067922472,6.394488873188687,70.0302504042072,42,20,Yes,Medium,45.89971418354468
926,Male,24,1.767603324662165,66.4726418830461,7.616266735262534,86.31533064111812,68,72,Yes,Medium,51.751785145874095
927,Male,22,2.3371732385214257,88.71667112053244,6.1590530769925556,81.30439257848221,76,65,Yes,Medium,54.882925035168476
928,Female,19,5.171694529440138,75.13659565787273,7.150658069594981,53.65511918650944,44,52,Yes,Medium,48.93562297567449
929,Female,23,5.532793335573158,52.16388673627054,6.175326234630121,53.28584978079271,48,64,Yes,Medium,41.73709952372028
930,Male,24,2.00989755299201,81.44520764881511,6.363259873461818,83.694027634223,51,7,Yes,Medium,42.704201536343575
931,Male,20,3.7343650380265,67.89704350999133,8.500793809343378,96.52072060401564,55,87,Yes,Medium,67.24144465765183
932,Female,17,3.2878323355606827,68.30335885091955,5.619726186109314,62.824962385133674,66,33,,Low,45.090317414155585
933,Male,24,3.5266473542368066,74.99510407718391,7.910984768736622,83.09935112547424,48,9,Yes,Medium,46.18884992016912
934,Male,21,6.387195552545892,72.02012432469104,6.998723337430022,43.008678415559785,89,0,Yes,High,44.141585249259855
935,Female,20,5.913010927094506,77.58891817075191,6.3093355733104115,52.347132485407826,98,34,Yes,High,56.17664260659771
936,Male,22,4.461755640292585,77.01203339979354,5.538972601107859,49.8560263611263,93,54,Yes,Low,42.18523985103727
937,Female,22,3.4080761457701443,55.49029088582842,5.624516431481091,71.18320692721805,100,25,Yes,High,44.92354899603059
938,Male,21,1.8007006595597188,96.243335866594,6.113625970290464,62.315359669420616,96,67,No,High,44.350508381829144
939,Female,19,7.340369877563898,66.19947932461584,6.819934711334629,68.57138967016996,96,94,Yes,Medium,74.05695651466942
940,Female,22,5.684227800569837,66.57121937843432,7.724211563387682,83.28673983275446,82,4,No,Medium,53.38146007049152
941,Female,17,3.086661791853719,74.05736097851643,6.6397128880931655,55.20250724282298,61,86,Yes,High,35.77110712309597
942,Male,20,5.939198995249783,76.69998183156846,6.7200269777413375,66.40989659919302,56,97,Yes,Medium,45.776736111145205
943,Female,24,4.359552758850748,95.50775780198207,,44.93101671388139,40,78,Yes,Medium,41.991760345562874
944,Male,17,3.9257809902753142,81.23308142465882,7.572133229726474,82.4567857361279,96,66,No,Medium,54.89957313251171
945,Male,19,5.370423056579205,84.79758580931441,7.773763383035813,81.44620570494801,42,18,Yes,High,55.76394862931585
946,Male,17,3.01700350017455,81.29443425099939,5.335641429313783,70.42832221149192,44,42,No,Medium,40.78232072175817
947,Male,17,3.81248696097978,80.77753898998527,6.661510348308026,66.79904153268066,61,38,Yes,Medium,48.645222842676624
948,Female,18,4.742922128399091,81.7167540370441,8.472884820817505,57.36278098155223,40,26,Yes,Medium,58.60515897187143
949,Female,17,3.501097614229573,54.80719028917274,5.420656055536055,44.066762079497856,86,21,Yes,High,37.05333286774276
950,Male,21,5.838170420535048,75.00097818192566,7.089175468538751,69.58312911891763,88,48,No,Medium,65.7957914731022
951,Male,20,8.238133007356522,91.94713332685389,6.794987195443863,76.34301215991631,43,57,Yes,Medium,64.91455019522327
952,Female,18,,100.0,6.319989292076066,95.29057416579866,61,58,Yes,High,53.34680745333058
953,Male,20,1.1697494073919112,63.548292809525876,8.90893918125203,59.09675726378929,63,78,No,Medium,33.88495813669466
954,Female,20,0.4965196650474768,83.07695952389223,7.044202970641449,69.05272427315683,94,39,Yes,Medium,46.88205331156235
955,Male,19,4.199063717010036,71.1474410655079,8.813374086333177,81.71606324601917,71,14,Yes,High,37.02356740056235
956,Male,19,3.1736708197476347,100.0,7.006752646293292,82.16799318291227,85,31,No,Medium,57.68245840818027
957,Female,18,4.915721002134161,61.75460687050222,7.552307067181278,55.66293564831678,41,57,Yes,Medium,35.14532547316458
958,Male,22,4.765195344052202,85.49927388379055,6.307334189287623,60.81260910111924,75,94,Yes,Medium,62.49462023509798
959,Female,23,1.2935663067718077,61.11346680594972,6.320687589642696,57.12274020860552,44,55,Yes,Medium,45.522644952664834
960,Male,19,0.8702323410371879,74.17719998327001,7.491217036298632,51.4723314719707,95,80,Yes,,37.859137930516674
961,Male,23,5.0918664806921905,77.58824003100229,7.5132369491603095,87.07504119534869,46,51,Yes,High,74.47652557229821
962,Male,19,4.770857669439914,90.8363001808753,7.717584479910226,65.94070713474373,75,76,Yes,High,49.15612234947025
963,Female,19,3.6483640032668974,65.07399808609766,7.452013944345491,63.88631805902134,79,100,Yes,Low,41.453097892774665
964,Male,20,1.1857128297353907,85.96059658616862,5.396294887595098,68.71562243739059,82,79,Yes,Low,44.6793350161593
965,Male,18,5.4427825255299815,78.22533268065537,6.032357587945101,65.80642947763222,47,27,Yes,Low,29.1754414708494
966,Male,20,7.043799090847887,81.27352063543175,8.019931463378434,61.6853393913549,75,97,No,Medium,58.566498366000594
967,Male,24,5.055964880437845,89.4999925762217,4.649841561515995,53.57663995299781,82,95,No,Low,49.12662743329291
968,Female,21,2.8050522188698706,62.60931968393655,7.351128689806724,88.47920687145398,51,23,Yes,Medium,67.14090041283715
969,Female,20,4.589104331142303,87.7271396777831,6.865743881116982,56.44591605658188,67,36,Yes,High,39.30993962836997
970,Male,23,1.7677718381326302,71.1731417629269,8.019498240966831,51.042319002387586,41,61,Yes,Medium,56.123071340249005
971,Female,23,6.615921427677585,91.1504814597219,7.499945423284906,63.79166523619954,86,4,Yes,Medium,65.65352613901017
972,Male,21,4.663688669059078,82.01469161445456,6.203223664349846,97.36272826154453,53,43,Yes,Low,46.74932008964398
973,Male,17,0.9636861764935363,75.48565942179533,6.1487799540380035,52.67640043482386,58,86,Yes,Low,40.063587271132604
974,Male,17,3.898651279112635,70.91968837091014,6.372659832403697,75.64422828092934,60,49,Yes,Medium,55.010926543753406
975,Female,21,5.426603020468462,87.87953993226397,7.696075656844753,61.30502592624672,69,84,Yes,Low,54.072504209719796
976,Female,21,3.833904758048955,93.13142022577114,4.237343584533706,68.67210872190458,88,0,No,High,40.66656738835354
977,Female,20,3.9482085571196524,71.60578150967778,7.1888553332284735,78.83271327442368,87,63,Yes,Low,45.91347228429514
978,Female,21,2.0511955859054565,64.40392121062324,5.9403584953271595,39.20466787710512,76,76,Yes,High,31.640699184683875
979,Female,24,5.6330819741633125,86.33053251534271,7.229002357368708,51.554883368121246,91,71,Yes,High,50.02776832567958
980,Female,18,3.203061599961725,60.6176286955956,7.413397343804043,78.62019192390578,60,0,Yes,Medium,43.552199774205626
981,Female,17,0.1871092459899346,62.33385074900434,5.005208100485575,66.46176626122013,67,14,Yes,Medium,23.396133528263295
982,Female,17,3.7574852586592122,65.24759669366522,6.727760287599242,68.17811960681645,99,73,Yes,Low,54.483761107560724
983,Female,24,6.462299431140706,73.01459420353501,7.186684428160296,75.67075425568265,72,0,No,High,59.24508487580448
984,Male,22,3.7261411068001054,61.96401732941466,7.105540114330177,51.65597763646076,81,77,Yes,Low,32.038666797365096
985,Female,24,7.975969970247041,54.73440108742106,6.853358856260842,80.82608806740981,46,51,Yes,Medium,62.66874400368454
986,Female,24,5.357935897097034,64.37466966795452,5.534934976223186,77.29675586960825,81,100,Yes,High,32.974446273625226
987,Female,21,5.177516324560732,85.70969335887142,5.71764636322415,68.57475810887556,96,40,,Low,46.82988909317365
988,Female,19,4.243203468164782,62.74147113447879,5.34634321269538,72.02197599301229,55,62,Yes,High,39.63363740610916
989,Female,19,4.3634275844714185,73.91676386454996,7.664854685007704,82.4746066648554,76,45,Yes,Low,60.87177450531095
990,Female,24,3.973152729760992,100.0,6.861314989832079,56.09241411898765,90,20,Yes,Medium,42.097831528851295
991,Female,21,3.8954612158349473,77.40991043967492,6.937896112848744,74.92035527691831,64,64,Yes,Medium,46.652491621131
992,Female,18,5.561734324134298,82.11037187675512,4.953407867386128,91.16535853572151,77,90,Yes,Low,70.11840279026688
993,Female,19,2.628337540418869,66.64751978098136,6.959676643286554,74.60939374232989,83,51,Yes,Low,45.51185526866115
994,Female,22,2.3482123425514807,100.0,7.76036448637922,61.6641015851198,77,30,Yes,Medium,42.04300129023082
995,Female,23,2.2536098982492447,71.50446613033886,4.789792510510865,99.77308535558548,81,70,Yes,Low,37.67383599716409
996,Male,21,8.591309095354308,75.2627437865818,6.3575124895060355,68.46221753615741,81,81,No,High,67.77652979748449
997,Male,24,5.56068580334116,93.80470413560838,5.115581042146234,85.97887399519621,84,35,Yes,Medium,70.99013126966388
998,Female,18,5.10898440336029,75.81918906175657,6.495661510324135,58.677028794789024,90,23,No,Low,50.23299946489127
999,Female,18,2.384970659413137,78.57466539210257,5.918809722914892,81.01703746858556,69,37,Yes,Medium,57.509415119164366
1000,Male,20,5.746684601349657,74.61974015053045,7.4570906003699235,56.80362428688384,56,98,Yes,Medium,54.074405200334596
1001,Female,18,4.266857307093343,74.70201146331327,7.20308747611167,69.85076357381828,55,67,Yes,Low,44.94152745854056
1002,Male,19,4.9283378822635,82.4460241299371,8.549805286760852,55.898898363405735,43,1,Yes,Medium,54.51207594344979
1003,Male,24,2.546759368272888,84.63531827037727,6.935106580839408,93.51733964295568,69,98,Yes,High,65.9755579378702
1004,Male,23,4.820537714835154,70.2810188254492,7.406185362525128,61.68303001716921,59,81,Yes,Low,47.846624170792985
1005,Male,19,3.652332923587034,68.80703452623685,6.330751022021826,48.381018095665524,74,65,Yes,Medium,47.233154970217015
1006,Male,21,2.9687776859396244,70.69036693370924,5.6763224185257055,66.42677782853356,100,90,Yes,Medium,64.6198762586549
1007,Female,23,5.968212671614498,61.18495182960278,8.001714921628103,73.05642187911948,98,56,Yes,High,53.23687929318732
1008,Male,21,1.4245843829399951,58.91483689776843,8.491906064256495,64.60098533941488,44,62,Yes,Medium,45.12612845914906
1009,Female,18,5.629552528628301,81.5660057666989,7.846786839085904,52.80019657209689,84,70,Yes,Medium,57.704289437543466
1010,Female,22,5.868972267105992,89.26314963810134,7.157473747755439,80.55975210934969,53,40,Yes,Medium,60.38672736611725
1011,Male,17,2.7407126488975186,88.45254351774261,5.831087734617668,83.88770043922696,80,94,Yes,Medium,55.7898670538061
1012,Male,23,2.8593430777350655,49.4161047223601,8.369953808112335,40.28063976730306,80,97,Yes,Low,20.154758350849125
1013,Female,24,4.053948637467196,75.05921895548087,7.695411178764415,51.84459569209049,79,6,Yes,High,53.036136416807445
1014,Male,20,5.064072420924441,64.77489653288929,9.429854331195335,62.608585300512026,67,56,No,Medium,41.09669704377676
1015,Male,17,4.194290016371549,79.72484925385028,5.614691259712112,57.03611454261363,49,44,Yes,High,48.67430037824984
1016,Female,18,5.367124920383759,72.98611777428742,8.035079801496856,72.8893187472191,93,92,Yes,Low,53.891542554997834
1017,Female,18,8.025959305074798,85.10294287493505,7.658927805849758,92.59215810681759,100,7,No,Medium,81.84423116575975
1018,Male,24,3.484566461700572,77.7701629151839,6.5895673597023325,59.286297357407314,91,96,Yes,Medium,43.67809604705904
1019,Female,17,1.069640058593159,55.24797726098533,8.636601856243725,88.65083301655994,69,2,Yes,Medium,38.74608984757526
1020,Male,20,6.151847166061306,66.39496952640552,7.482814178109457,42.975007155390315,89,31,No,Low,64.03172235825937
1021,Male,23,7.86662915185506,78.06942137791984,5.875728365846015,71.83722218777369,71,82,No,Low,68.81834174417442
1022,Male,23,5.285536726102249,79.08132515077304,6.857993180470708,56.07932769868407,51,67,Yes,Medium,43.96617062385826
1023,Female,17,2.324502649292664,61.13187830755198,5.861369431476264,72.16084895981396,84,9,Yes,Medium,41.44104067043719
1024,Female,21,4.252215273529598,59.56248355744654,6.437781141537384,38.6478523181446,55,17,Yes,Low,40.054758934050085
1025,Female,19,2.2629530315767354,78.67494405087815,7.844591384247679,45.71914280895406,65,82,Yes,Medium,33.384733729636864
1026,Female,22,5.785710987925896,61.155992327393676,8.18712885428106,72.12968771765188,74,52,Yes,Medium,49.59277938441182
1027,Female,21,1.797419194603131,57.97644688199057,7.265454800547238,55.5499864150529,80,75,Yes,High,38.76027758741765
1028,Male,23,3.8997424263436002,72.6583138484239,6.099910148092562,60.153235910807446,55,10,No,High,45.97790527496241
1029,Male,19,2.491324347412187,72.13864690393619,7.457930104474428,92.54427762241036,56,31,Yes,High,55.908966834723
1030,Male,22,4.753649370269923,67.45919427192838,7.868079565549165,67.06357203753282,87,5,No,Medium,36.65347911603116
1031,Male,22,3.7673166457244847,69.55515651930045,4.633465905712339,78.52274771422451,62,37,Yes,Medium,45.69758131722795
1032,Female,22,4.853524206500528,78.16602867866874,7.1397745300371005,53.61091775593262,81,54,Yes,High,49.887633190015116
1033,Male,18,4.544701109932731,69.35804515584216,6.771772241920803,44.88194460646512,61,27,Yes,High,51.55366581722958
1034,Female,24,2.526681944551779,78.84836425997807,8.144453506491487,63.788970184371856,89,25,Yes,Low,46.34635554985504
1035,Male,22,5.753754127058044,73.43437756659199,7.462826997833798,42.6429589499802,60,71,Yes,Medium,53.76587564954285
1036,Female,20,4.402468696313769,80.01180186463986,7.581222041767343,54.52115595137488,73,73,Yes,Medium,44.30096586054066
1037,Female,17,2.522941984268199,88.53846678523973,6.4217068403428454,68.56631327747097,85,85,Yes,Low,60.74978919488715
1038,Male,23,8.981853112411585,88.07097414468714,7.001982060558923,63.33108654407374,96,97,No,High,65.58704694497028
1039,Male,20,5.452860333434249,93.458525652793,8.132421963764665,70.01779078242683,44,85,Yes,Medium,63.88533785050769
1040,Male,17,4.193478893201389,88.05776276276592,6.922144320435668,74.00477594003122,77,21,Yes,Medium,52.563679105218135
1041,Male,21,7.330409053403647,80.86269037850165,7.209603466877889,47.06412926290841,91,5,Yes,High,59.198296776764494
1042,Female,24,8.183631218773215,72.79882034831826,5.156851241869521,50.8709859285435,70,94,Yes,Medium,54.84843336206669
1043,Male,21,4.20930115537223,73.3468689262053,6.917751956407341,32.32123706956717,72,35,No,High,41.468560951164015
1044,Male,17,5.1947949728695235,67.46667232277028,4.585600038272669,59.4421503853568,86,10,Yes,Low,47.9261256648036
1045,Female,20,2.5239943639941185,78.0543514926187,6.380626156770092,76.05133936425847,42,81,Yes,Medium,49.401779072137835
1046,Male,17,4.205614498463977,86.36864974454322,7.076218669272279,87.3691529540973,92,33,Yes,High,64.50940861948608
1047,Male,22,4.10187489248026,69.29198876540376,7.9204369533814845,67.85722803624756,58,2,Yes,High,51.70659180897107
1048,Male,18,4.869654067243308,77.55338569603471,5.801008067857629,85.59843295314036,95,49,Yes,High,49.13200260483687
1049,Male,23,5.165520957274021,69.87165325533877,7.448420972164122,70.75740535663977,57,35,Yes,Low,60.051141209887334
1050,Male,21,5.61965689765612,80.51225196225138,8.762192085234554,66.61174130751527,67,80,Yes,High,44.94039845609796
1051,Female,23,4.975285312599918,71.4073993926006,6.2311073611412535,55.83063685122228,54,93,Yes,Low,51.7264407287333
1052,Male,18,2.078514746741671,69.12587314447137,5.143536493932811,29.22259935476199,89,54,Yes,Medium,24.87065660740148
1053,Male,22,,69.84039966081569,7.347807948468506,83.34784230829393,72,29,Yes,Medium,58.12003828994272
1054,Male,22,3.407184761072654,84.0399452861468,5.569603592156449,64.20162537437601,67,61,No,Medium,56.72085715958277
1055,Male,21,3.935518816153542,76.83900713603575,6.017201711831777,85.82444787200774,85,52,Yes,High,57.94730372470379
1056,Male,21,6.601548580944227,72.85893923999957,8.108004330042982,50.75550321716488,88,49,Yes,Medium,46.37997803115994
1057,Female,22,2.174122026294174,81.13685403056652,9.252279130452017,100.0,91,94,Yes,Low,77.98248895506391
1058,Male,19,3.7851699036586,73.0258053903882,5.799171860390218,61.2681911800058,47,31,Yes,Medium,41.61476935666123
1059,Female,23,6.4060189964281,91.51821472422844,6.115096311981504,54.61716509385744,95,82,Yes,Low,52.96142511186391
1060,Female,24,3.9002450510067757,66.31360615568092,6.4721572451094165,61.78216930431521,79,8,Yes,Medium,16.130623140584508
1061,Male,18,5.4208312996856485,75.75634184619263,6.3426303357694875,67.55684633723382,98,15,Yes,Medium,41.70055587571369
1062,Male,23,4.220915914144193,61.142817339995986,9.319951016574441,63.951469908859615,88,37,Yes,Medium,58.13741144459421
1063,Male,18,5.013566514649446,73.83750729731888,6.363318604374657,57.27004386310544,69,18,Yes,High,45.62083589113803
1064,Male,19,4.043054912380919,57.844374027520445,6.5346977025686455,37.94836165801077,40,93,Yes,High,34.14310545609823
1065,Female,24,5.8341309454567085,86.95579827070952,8.93941296780979,52.9350863131424,46,35,Yes,Medium,54.26010095447592
1066,Male,20,1.4098871851871295,87.19804520406694,7.692011573847161,81.11653504213805,94,10,Yes,High,43.71465254975928
1067,Male,18,3.77337598322291,87.41004208469371,8.183079079539093,51.80415949290692,97,78,Yes,Medium,39.65033526397765
1068,Male,23,5.093145353388616,78.34646976209362,5.91266455237313,39.245770443537694,53,87,Yes,Medium,48.53805783945762
1069,Male,17,5.567390496012386,67.4415551434789,6.3637843801891165,49.16750378347544,60,62,Yes,Low,50.65076346684954
1070,Male,24,7.485905245507656,68.3959124155686,5.752337970785248,63.67030568241296,95,84,Yes,Low,64.72065251762686
1071,Male,22,3.7179506662688473,96.36206466264625,7.961513855242979,53.6116824915238,45,42,Yes,Medium,31.562413742542546
1072,Female,22,7.458963523721746,95.22812524559757,8.470291849340132,60.802443819362054,56,73,Yes,High,65.56538681558705
1073,Female,19,3.181952346680659,79.47066188340926,6.280270756982184,53.02320193031294,53,88,Yes,High,48.860105442118225
1074,Male,18,7.157292823089287,71.81239159103608,6.562910412514869,80.14615844593216,46,95,No,Medium,63.923668777375376
1075,Male,20,6.134934253396745,94.42348107238213,6.61541192195361,72.36274266197876,54,32,Yes,Low,60.55556170183954
1076,Male,18,2.6730828407355545,69.66596206338228,5.143331208066189,98.26939349792826,47,48,Yes,High,56.22960440944593
1077,Female,22,5.114078474503644,80.74619049715089,6.1914135066884155,59.27418055095273,99,50,Yes,,46.407212620946396
1078,Male,21,4.397528328935617,94.2234876647815,7.927919457716321,60.72681237141102,95,49,Yes,High,44.45476847351496
1079,Female,17,5.751169187350001,67.96393800402447,5.949497794665887,82.75253035312925,87,23,Yes,High,63.506743434099086
1080,Male,24,4.053456823133381,87.95068302764534,7.111578234645986,70.8651257779438,49,20,No,Medium,47.95910116399938
1081,Male,19,3.885507548676537,84.24672955012643,5.430377230643012,50.87739979696351,68,25,Yes,Medium,58.21624841845753
1082,Male,21,7.238189165525703,77.52580149322127,6.827198906645359,73.34631978235431,80,80,Yes,Medium,58.433886279159225
1083,Male,23,4.302558211088654,66.07879681040261,6.32401461449679,70.94793345969529,58,18,Yes,Medium,47.71453198968499
1084,Female,20,6.152844648383533,69.3067228787607,5.53399421945948,38.0930616781139,41,66,Yes,High,33.77335499811052
1085,Female,21,4.0492970299116005,81.47341287420791,7.9484633153861335,55.230339501306844,47,76,Yes,Medium,37.49612274113966
1086,Male,23,7.8333265184550465,60.91995846142336,8.015952833441222,67.85480285089426,69,65,Yes,High,52.628994366373234
1087,Male,21,3.143330741329013,79.56892630821899,5.83655354531683,86.6941956086607,82,40,Yes,Medium,45.22997370931151
1088,Female,20,3.2717129375056304,84.49261180873995,6.740579842967527,75.4699766644043,75,63,Yes,Medium,60.338142614679306
1089,Female,24,7.549034362231806,89.8226420737092,7.053182419686939,56.539330788020074,89,95,No,Low,68.76903191876784
1090,Female,21,3.610107218209494,61.21971510647733,4.82228585544658,54.37697143236351,57,32,Yes,High,23.188503861314828
1091,Female,19,7.702148612328785,93.79496756593528,5.3234887283271615,76.96599865864593,41,31,Yes,Medium,53.28884284219143
1092,Male,22,6.2836811591896256,98.34436193015922,8.543541323640136,28.605104057511397,44,24,No,Low,39.21377275238919
1093,Female,18,4.190700586878333,82.92181881256313,5.721847724196915,52.88628014700386,85,59,Yes,Low,52.33738114801205
1094,Male,21,0.873413055965683,65.54341702290407,8.509819729902034,86.13962003562695,52,2,Yes,Low,38.97617291861365
1095,Female,19,4.461363391456329,74.06268853967711,5.385503590740003,69.4522621884957,79,50,Yes,Medium,28.605703373120676
1096,Female,18,4.703260107066849,77.42883305857792,7.790593332568483,53.62008271658106,96,6,Yes,High,34.89502445669456
1097,Female,24,6.8344354666087455,81.24556210476668,6.626436270987598,46.96874861749504,50,60,Yes,Low,62.27438644953141
1098,Female,23,7.676894352480224,78.26377863172323,6.79508047701476,77.59602001983721,93,24,No,Low,56.83906724824063
1099,Female,18,3.1300256417125047,81.37398171473541,9.227123096240756,66.1671701988951,47,86,Yes,High,52.22329767921943
1100,Male,23,6.102363527976365,76.91103891193053,,61.71934310412225,86,91,Yes,Medium,63.13800197081744
1101,Male,21,6.030804312026699,81.18128513414692,7.713757835513285,70.60970835983288,77,75,Yes,High,46.922371370753176
1102,Female,19,6.64682540482089,72.47371894606424,7.664187596269386,67.46897074470346,56,7,No,Medium,51.973054067039115
1103,Female,22,5.497379824271089,73.94175939621037,11.0,66.3185871106818,50,98,Yes,Medium,67.48849214934567
1104,Male,21,0.6150046180764601,71.08769795427999,5.707443015721737,45.137194716156735,96,24,Yes,High,37.183070530581105
1105,Female,23,4.189155134944481,100.0,6.248818247795876,49.603622700091215,65,93,Yes,High,51.085598932525414
1106,Female,20,2.1885848501661695,95.56680943409188,7.979106742999065,76.22420654141624,78,62,Yes,Low,51.85795730774183
1107,Male,18,4.094788454163853,,6.759683368957765,73.38727150517356,73,31,Yes,Medium,62.089910959724236
1108,Female,21,6.460008472267788,93.90370796721287,6.4443388519219,70.73179888667974,42,99,Yes,Medium,77.04692291243794
1109,Female,23,5.110301671749945,87.58153606773459,8.149013785987798,56.2023100573312,89,31,No,Medium,34.8122307635126
1110,Male,24,6.7961817327948655,80.17525391416866,,76.47784893146971,64,52,Yes,Medium,78.00964701742012
1111,Male,18,5.183507841427079,59.93314390776379,5.929769115542299,59.43882782619234,63,24,Yes,High,50.61403404781225
1112,Male,24,1.9033481206621947,74.85403295849832,7.871452185714377,84.52300191623411,92,25,Yes,Medium,55.963355448502064
1113,Female,23,0.0,73.97954529577977,7.450345609633432,53.79765515892909,91,7,Yes,Low,32.15211539064545
1114,Male,19,4.797617523359181,64.40309792289412,6.624584085272828,57.120685454698,62,68,Yes,High,62.53032398144021
1115,Male,17,4.072147067297669,60.166052704720606,6.567638177487974,62.72826801781698,69,1,Yes,High,43.5123748618227
1116,Male,24,2.5461085212362358,83.9126321588043,5.902112074071324,77.70950720861349,85,18,Yes,Medium,50.646342764205336
1117,Male,21,1.0987455006972442,81.89405186844975,7.8701162261384106,64.47382893919989,80,66,Yes,Medium,37.290934498914645
1118,Male,22,3.0305135730545816,63.99123623918865,6.56787061929475,65.56523523024347,79,75,Yes,Low,37.242474630632664
1119,Male,21,4.111017030270448,69.04945792276573,6.076184915711596,59.12613174429364,95,95,Yes,Medium,42.78428359431312
1120,Female,18,5.8317556474127805,91.93466727784997,5.457333799369774,69.02137979961653,66,69,Yes,High,66.39570834686518
1121,Female,19,4.87726216313596,67.46764183780127,7.470585229490603,63.939042588589174,89,7,Yes,High,58.774354476290156
1122,Male,23,7.716134494345457,80.04958684720563,6.389700425304404,53.23546424127922,83,58,Yes,Medium,64.65746072431463
